product_name,product_price,product_memory,product_color,product_url,img_url
 Xiaomi 11 Lite 5G NE ,6.790.000 đ,128 GB(11 Lite 5G NE),Đen,https://cellphones.com.vn/xiaomi-11-lite-5g-ne.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-11-lite-5g-014_1.jpg"
 Xiaomi 11 Lite 5G NE ,6.790.000 đ,128 GB(11 Lite 5G NE),Xanh,https://cellphones.com.vn/xiaomi-11-lite-5g-ne.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-11-lite-5g-014_1.jpg"
 POCO X5 5G 6GB 128GB - Chỉ có tại CellphoneS ,5.450.000 đ,128 GB(X5 128GB),Xanh lá,https://cellphones.com.vn/poco-x5.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/d/7/d78000_2__1.jpg"
 POCO X5 5G 6GB 128GB - Chỉ có tại CellphoneS ,5.450.000 đ,128 GB(X5 128GB),Đen,https://cellphones.com.vn/poco-x5.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/d/7/d78000_2__1.jpg"
 POCO X5 5G 8GB 256GB ,6.350.000 đ,256 GB(X5 256GB),Xanh dương,https://cellphones.com.vn/poco-x5-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/d/7/d78000_2__1_2.jpg"
 POCO X5 5G 8GB 256GB ,6.350.000 đ,256 GB(X5 256GB),Xanh lá,https://cellphones.com.vn/poco-x5-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/d/7/d78000_2__1_2.jpg"
 POCO X5 5G 8GB 256GB ,6.350.000 đ,256 GB(X5 256GB),Đen,https://cellphones.com.vn/poco-x5-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/d/7/d78000_2__1_2.jpg"
 Xiaomi POCO M5 4GB 64GB ,3.300.000 đ,64 GB(M5 4GB 64GB),Đen,https://cellphones.com.vn/xiaomi-poco-m5.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/f/v/fvssxa.jpg"
 Xiaomi POCO M5 4GB 64GB ,3.300.000 đ,64 GB(M5 4GB 64GB),Vàng,https://cellphones.com.vn/xiaomi-poco-m5.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/f/v/fvssxa.jpg"
 Xiaomi POCO M5 4GB 64GB ,3.300.000 đ,64 GB(M5 4GB 64GB),Xanh,https://cellphones.com.vn/xiaomi-poco-m5.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/f/v/fvssxa.jpg"
 POCO X5 5G 6GB 128GB - Chỉ có tại CellphoneS ,5.450.000 đ,128 GB(X5 128GB),Xanh lá,https://cellphones.com.vn/poco-x5.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/d/7/d78000_2__1.jpg"
 POCO X5 5G 6GB 128GB - Chỉ có tại CellphoneS ,5.450.000 đ,128 GB(X5 128GB),Đen,https://cellphones.com.vn/poco-x5.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/d/7/d78000_2__1.jpg"
 Xiaomi POCO X5 Pro 5G 6GB 128GB ,6.550.000 đ,128 GB(X5 Pro 128GB),Vàng,https://cellphones.com.vn/poco-x5-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/d/7/d78000_6_.jpg"
 Xiaomi POCO X5 Pro 5G 6GB 128GB ,6.550.000 đ,128 GB(X5 Pro 128GB),Xanh dương,https://cellphones.com.vn/poco-x5-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/d/7/d78000_6_.jpg"
 Xiaomi 12 Pro (5G) ,14.490.000 đ,256 GB(Xiaomi 12 Pro),Xám,https://cellphones.com.vn/xiaomi-mi-12-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12-pro_arenamobiles.jpg"
 Xiaomi 12 Pro (5G) ,14.490.000 đ,256 GB(Xiaomi 12 Pro),Xanh dương,https://cellphones.com.vn/xiaomi-mi-12-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12-pro_arenamobiles.jpg"
 Xiaomi 12 Pro (5G) ,14.490.000 đ,256 GB(Xiaomi 12 Pro),Tím,https://cellphones.com.vn/xiaomi-mi-12-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12-pro_arenamobiles.jpg"
 Xiaomi 13 Lite ,9.790.000 đ,256 GB(Xiaomi 13 Lite),Xanh,https://cellphones.com.vn/xiaomi-13-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/3/13_liteee.jpg"
 Xiaomi 13 Lite ,9.790.000 đ,256 GB(Xiaomi 13 Lite),Hồng,https://cellphones.com.vn/xiaomi-13-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/3/13_liteee.jpg"
 Xiaomi 13 Lite ,9.790.000 đ,256 GB(Xiaomi 13 Lite),Đen,https://cellphones.com.vn/xiaomi-13-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/3/13_liteee.jpg"
 Xiaomi 13 Lite ,9.790.000 đ,256 GB(Xiaomi 13 Lite),Xanh,https://cellphones.com.vn/xiaomi-13-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/3/13_liteee.jpg"
 Xiaomi 13 Lite ,9.790.000 đ,256 GB(Xiaomi 13 Lite),Hồng,https://cellphones.com.vn/xiaomi-13-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/3/13_liteee.jpg"
 Xiaomi 13 Lite ,9.790.000 đ,256 GB(Xiaomi 13 Lite),Đen,https://cellphones.com.vn/xiaomi-13-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/3/13_liteee.jpg"
 Xiaomi 13 Lite ,9.790.000 đ,256 GB(Xiaomi 13 Lite),Xanh,https://cellphones.com.vn/xiaomi-13-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/3/13_liteee.jpg"
 Xiaomi 13 Lite ,9.790.000 đ,256 GB(Xiaomi 13 Lite),Hồng,https://cellphones.com.vn/xiaomi-13-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/3/13_liteee.jpg"
 Xiaomi 13 Lite ,9.790.000 đ,256 GB(Xiaomi 13 Lite),Đen,https://cellphones.com.vn/xiaomi-13-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/3/13_liteee.jpg"
 Xiaomi 12T 8GB 128GB ,9.690.000 đ,128 GB(12T),Đen,https://cellphones.com.vn/xiaomi-mi-12t.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12t-den_1.jpg"
 Xiaomi 12T 8GB 128GB ,9.690.000 đ,128 GB(12T),Bạc,https://cellphones.com.vn/xiaomi-mi-12t.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12t-den_1.jpg"
 Xiaomi 12T 8GB 128GB ,9.690.000 đ,128 GB(12T),Xanh dương,https://cellphones.com.vn/xiaomi-mi-12t.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12t-den_1.jpg"
 Xiaomi Redmi Note 12 ,4.290.000 đ,128 GB(Note 12),Xám,https://cellphones.com.vn/xiaomi-redmi-note-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt_7766_3__1.jpg"
 Xiaomi Redmi Note 12 ,4.290.000 đ,128 GB(Note 12),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt_7766_3__1.jpg"
 Xiaomi Redmi Note 12 ,4.290.000 đ,128 GB(Note 12),Xanh lá,https://cellphones.com.vn/xiaomi-redmi-note-12.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt_7766_3__1.jpg"
 Xiaomi Redmi Note 12S ,6.190.000 đ,256 GB(Note 12S),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-12s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-redmi-note-12s.jpg"
 Xiaomi Redmi Note 12S ,6.190.000 đ,256 GB(Note 12S),Đen,https://cellphones.com.vn/xiaomi-redmi-note-12s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-redmi-note-12s.jpg"
 Xiaomi Redmi Note 12S ,6.190.000 đ,256 GB(Note 12S),Xanh lá,https://cellphones.com.vn/xiaomi-redmi-note-12s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-redmi-note-12s.jpg"
 Xiaomi Redmi Note 12 Pro 4G 8GB 256GB ,7.490.000 đ,256 GB(Note 12 Pro 4G),Xanh dương đậm,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/redmi-note-12-pro-4g-1-den.jpg"
 Xiaomi Redmi Note 12 Pro 4G 8GB 256GB ,7.490.000 đ,256 GB(Note 12 Pro 4G),Xám,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/redmi-note-12-pro-4g-1-den.jpg"
 Xiaomi Redmi Note 12 Pro 4G 8GB 256GB ,7.490.000 đ,256 GB(Note 12 Pro 4G),Xanh dương nhạt,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-4g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/r/e/redmi-note-12-pro-4g-1-den.jpg"
 Xiaomi Redmi Note 12 Pro 5G ,8.990.000 đ,256 GB( Note 12 Pro 5G),Trắng,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt7766.jpg"
 Xiaomi Redmi Note 12 Pro 5G ,8.990.000 đ,256 GB( Note 12 Pro 5G),Đen,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt7766.jpg"
 Xiaomi Redmi Note 12 Pro 5G ,8.990.000 đ,256 GB( Note 12 Pro 5G),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/t/gtt7766.jpg"
 Xiaomi 12 Pro (5G) ,14.490.000 đ,256 GB(Xiaomi 12 Pro),Xám,https://cellphones.com.vn/xiaomi-mi-12-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12-pro_arenamobiles.jpg"
 Xiaomi 12 Pro (5G) ,14.490.000 đ,256 GB(Xiaomi 12 Pro),Xanh dương,https://cellphones.com.vn/xiaomi-mi-12-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12-pro_arenamobiles.jpg"
 Xiaomi 12 Pro (5G) ,14.490.000 đ,256 GB(Xiaomi 12 Pro),Tím,https://cellphones.com.vn/xiaomi-mi-12-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12-pro_arenamobiles.jpg"
 Xiaomi 12T Pro ,14.690.000 đ,256 GB(12T Pro),Xám,https://cellphones.com.vn/xiaomi-mi-12t-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12t-xanh_2.jpg"
 Xiaomi 12T Pro ,14.690.000 đ,256 GB(12T Pro),Xanh dương (Độc quyền),https://cellphones.com.vn/xiaomi-mi-12t-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12t-xanh_2.jpg"
 Xiaomi 12T Pro ,14.690.000 đ,256 GB(12T Pro),Bạc,https://cellphones.com.vn/xiaomi-mi-12t-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12t-xanh_2.jpg"
 Xiaomi 13 8GB 256GB ,17.490.000 đ,256 GB(Xiaomi 13),Đen,https://cellphones.com.vn/xiaomi-13.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/m/pms_1670745783.80967984.png"
 Xiaomi 13 8GB 256GB ,17.490.000 đ,256 GB(Xiaomi 13),Xanh lá,https://cellphones.com.vn/xiaomi-13.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/m/pms_1670745783.80967984.png"
 Xiaomi 13 8GB 256GB ,17.490.000 đ,256 GB(Xiaomi 13),Trắng (độc quyền),https://cellphones.com.vn/xiaomi-13.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/m/pms_1670745783.80967984.png"
 Xiaomi 13 Pro 12GB 256GB ,23.490.000 đ,256 GB(Xiaomi 13 Pro),Trắng,https://cellphones.com.vn/xiaomi-13-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/3/13_prooo.jpg"
 Xiaomi 13 Pro 12GB 256GB ,23.490.000 đ,256 GB(Xiaomi 13 Pro),Đen,https://cellphones.com.vn/xiaomi-13-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/3/13_prooo.jpg"
 Xiaomi 13 8GB 256GB ,17.490.000 đ,256 GB(Xiaomi 13),Đen,https://cellphones.com.vn/xiaomi-13.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/m/pms_1670745783.80967984.png"
 Xiaomi 13 8GB 256GB ,17.490.000 đ,256 GB(Xiaomi 13),Xanh lá,https://cellphones.com.vn/xiaomi-13.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/m/pms_1670745783.80967984.png"
 Xiaomi 13 8GB 256GB ,17.490.000 đ,256 GB(Xiaomi 13),Trắng (độc quyền),https://cellphones.com.vn/xiaomi-13.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/m/pms_1670745783.80967984.png"
 Xiaomi 13 Pro 12GB 256GB ,23.490.000 đ,256 GB(Xiaomi 13 Pro),Trắng,https://cellphones.com.vn/xiaomi-13-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/3/13_prooo.jpg"
 Xiaomi 13 Pro 12GB 256GB ,23.490.000 đ,256 GB(Xiaomi 13 Pro),Đen,https://cellphones.com.vn/xiaomi-13-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/3/13_prooo.jpg"
 Xiaomi 13 8GB 256GB ,17.490.000 đ,256 GB(Xiaomi 13),Đen,https://cellphones.com.vn/xiaomi-13.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/m/pms_1670745783.80967984.png"
 Xiaomi 13 8GB 256GB ,17.490.000 đ,256 GB(Xiaomi 13),Xanh lá,https://cellphones.com.vn/xiaomi-13.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/m/pms_1670745783.80967984.png"
 Xiaomi 13 8GB 256GB ,17.490.000 đ,256 GB(Xiaomi 13),Trắng (độc quyền),https://cellphones.com.vn/xiaomi-13.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/m/pms_1670745783.80967984.png"
 Xiaomi 13 Pro 12GB 256GB ,23.490.000 đ,256 GB(Xiaomi 13 Pro),Trắng,https://cellphones.com.vn/xiaomi-13-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/3/13_prooo.jpg"
 Xiaomi 13 Pro 12GB 256GB ,23.490.000 đ,256 GB(Xiaomi 13 Pro),Đen,https://cellphones.com.vn/xiaomi-13-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/3/13_prooo.jpg"
 Xiaomi 12T Pro ,14.690.000 đ,256 GB(12T Pro),Xám,https://cellphones.com.vn/xiaomi-mi-12t-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12t-xanh_2.jpg"
 Xiaomi 12T Pro ,14.690.000 đ,256 GB(12T Pro),Xanh dương (Độc quyền),https://cellphones.com.vn/xiaomi-mi-12t-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12t-xanh_2.jpg"
 Xiaomi 12T Pro ,14.690.000 đ,256 GB(12T Pro),Bạc,https://cellphones.com.vn/xiaomi-mi-12t-pro.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-12t-xanh_2.jpg"
 Xiaomi Redmi Note 11 Pro Plus 5G - Chỉ có tại CellphoneS ,8.290.000 đ,256 GB(Redmi Note 11 Pro Plus 5G),Xanh lá,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/1/11-pro-plus-blue.jpg"
 Xiaomi Redmi Note 11 Pro Plus 5G - Chỉ có tại CellphoneS ,8.290.000 đ,256 GB(Redmi Note 11 Pro Plus 5G),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/1/11-pro-plus-blue.jpg"
 Xiaomi Redmi Note 11 Pro Plus 5G - Chỉ có tại CellphoneS ,8.290.000 đ,256 GB(Redmi Note 11 Pro Plus 5G),Xám,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/1/11-pro-plus-blue.jpg"
 Xiaomi Redmi Note 11 Pro 5G ,6.890.000 đ,128 GB(Redmi Note 11 Pro 5G),Trắng,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi_redmi_note_.jpg_pro_5g_blanco_01_l.jpg"
 Xiaomi Redmi Note 11 Pro 5G ,6.890.000 đ,128 GB(Redmi Note 11 Pro 5G),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi_redmi_note_.jpg_pro_5g_blanco_01_l.jpg"
 Xiaomi Redmi Note 11 Pro 5G ,6.890.000 đ,128 GB(Redmi Note 11 Pro 5G),Xám,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi_redmi_note_.jpg_pro_5g_blanco_01_l.jpg"
 Xiaomi POCO X5 Pro 8GB 256GB ,7.390.000 đ,256 GB(X5 Pro 256GB),Đen,https://cellphones.com.vn/poco-x5-pro-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/d/7/d78000_6__2.jpg"
 Xiaomi POCO X5 Pro 8GB 256GB ,7.390.000 đ,256 GB(X5 Pro 256GB),Xanh dương,https://cellphones.com.vn/poco-x5-pro-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/d/7/d78000_6__2.jpg"
 Xiaomi POCO X5 Pro 8GB 256GB ,7.390.000 đ,256 GB(X5 Pro 256GB),Vàng,https://cellphones.com.vn/poco-x5-pro-256gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/d/7/d78000_6__2.jpg"
 Xiaomi POCO M5s 4GB 64GB ,3.750.000 đ,64 GB(M5s 4GB 64GB),Trắng,https://cellphones.com.vn/xiaomi-poco-m5s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/o/poco-m5s-trang-thumb-600x600.jpg"
 Xiaomi POCO M5s 4GB 64GB ,3.750.000 đ,64 GB(M5s 4GB 64GB),Xanh dương,https://cellphones.com.vn/xiaomi-poco-m5s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/o/poco-m5s-trang-thumb-600x600.jpg"
 Xiaomi POCO M5s 4GB 64GB ,3.750.000 đ,64 GB(M5s 4GB 64GB),Xám,https://cellphones.com.vn/xiaomi-poco-m5s.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/p/o/poco-m5s-trang-thumb-600x600.jpg"
 Xiaomi POCO M5 6GB 128GB ,4.050.000 đ,128 GB(M5 6GB 128GB),Xanh lá,https://cellphones.com.vn/xiaomi-poco-m5-6gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/f/v/fvssxa_3.jpg"
 Xiaomi POCO M5 6GB 128GB ,4.050.000 đ,128 GB(M5 6GB 128GB),Đen,https://cellphones.com.vn/xiaomi-poco-m5-6gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/f/v/fvssxa_3.jpg"
 Xiaomi POCO M5s 6GB 128GB ,4.690.000 đ,128 GB(M5s 6GB 128GB),Vàng,https://cellphones.com.vn/xiaomi-poco-m5s-6gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/_/v_fn77_2.jpg"
 Xiaomi POCO M5s 6GB 128GB ,4.690.000 đ,128 GB(M5s 6GB 128GB),Trắng,https://cellphones.com.vn/xiaomi-poco-m5s-6gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/_/v_fn77_2.jpg"
 Xiaomi POCO M5s 6GB 128GB ,4.690.000 đ,128 GB(M5s 6GB 128GB),Xám,https://cellphones.com.vn/xiaomi-poco-m5s-6gb-128gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/v/_/v_fn77_2.jpg"
 Xiaomi Redmi Note 11 Pro 5G ,6.890.000 đ,128 GB(Redmi Note 11 Pro 5G),Trắng,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi_redmi_note_.jpg_pro_5g_blanco_01_l.jpg"
 Xiaomi Redmi Note 11 Pro 5G ,6.890.000 đ,128 GB(Redmi Note 11 Pro 5G),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi_redmi_note_.jpg_pro_5g_blanco_01_l.jpg"
 Xiaomi Redmi Note 11 Pro 5G ,6.890.000 đ,128 GB(Redmi Note 11 Pro 5G),Xám,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi_redmi_note_.jpg_pro_5g_blanco_01_l.jpg"
 Xiaomi Redmi Note 11 Pro Plus 5G - Chỉ có tại CellphoneS ,8.290.000 đ,256 GB(Redmi Note 11 Pro Plus 5G),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/1/11-pro-plus-blue.jpg"
 Xiaomi Redmi Note 11 Pro Plus 5G - Chỉ có tại CellphoneS ,8.290.000 đ,256 GB(Redmi Note 11 Pro Plus 5G),Xám,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/1/11-pro-plus-blue.jpg"
 Xiaomi Redmi Note 11 Pro Plus 5G - Chỉ có tại CellphoneS ,8.290.000 đ,256 GB(Redmi Note 11 Pro Plus 5G),Xanh lá,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/1/11-pro-plus-blue.jpg"
 Xiaomi Mi 11 Lite 5G ,7.490.000 đ,128 GB(Mi 11 Lite 5G),Vàng,https://cellphones.com.vn/xiaomi-mi-11-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-mi-11-lite-5g-2_10.png"
 Xiaomi Mi 11 Lite 5G ,7.490.000 đ,128 GB(Mi 11 Lite 5G),Đen,https://cellphones.com.vn/xiaomi-mi-11-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-mi-11-lite-5g-2_10.png"
 Xiaomi Mi 11 Lite 5G ,7.490.000 đ,128 GB(Mi 11 Lite 5G),Xanh bạc hà,https://cellphones.com.vn/xiaomi-mi-11-lite.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi-mi-11-lite-5g-2_10.png"
 Xiaomi Redmi Note 11 Pro 5G ,6.890.000 đ,128 GB(Redmi Note 11 Pro 5G),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi_redmi_note_.jpg_pro_5g_blanco_01_l.jpg"
 Xiaomi Redmi Note 11 Pro 5G ,6.890.000 đ,128 GB(Redmi Note 11 Pro 5G),Trắng,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi_redmi_note_.jpg_pro_5g_blanco_01_l.jpg"
 Xiaomi Redmi Note 11 Pro 5G ,6.890.000 đ,128 GB(Redmi Note 11 Pro 5G),Xám,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-5g.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/x/i/xiaomi_redmi_note_.jpg_pro_5g_blanco_01_l.jpg"
 Xiaomi Redmi Note 11 Pro Plus 5G - Chỉ có tại CellphoneS ,8.290.000 đ,256 GB(Redmi Note 11 Pro Plus 5G),Xanh dương,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/1/11-pro-plus-blue.jpg"
 Xiaomi Redmi Note 11 Pro Plus 5G - Chỉ có tại CellphoneS ,8.290.000 đ,256 GB(Redmi Note 11 Pro Plus 5G),Xám,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/1/11-pro-plus-blue.jpg"
 Xiaomi Redmi Note 11 Pro Plus 5G - Chỉ có tại CellphoneS ,8.290.000 đ,256 GB(Redmi Note 11 Pro Plus 5G),Xanh lá,https://cellphones.com.vn/xiaomi-redmi-note-11-pro-plus.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/1/1/11-pro-plus-blue.jpg"
 Samsung Galaxy S23 Ultra 12GB 512GB,29.990.000 đ,512 GB(12GB - 512GB),Đen,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_1.jpg"
 Samsung Galaxy S23 Ultra 12GB 512GB,29.990.000 đ,512 GB(12GB - 512GB),Tím,https://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-512gb.html,"https://cdn2.cellphones.com.vn/x358,webp,q100/media/catalog/product/g/a/galaxys23ultra_front_green_221122_1.jpg"
